people,biden,time,day,support,american,act,families,americans,country,proud,community,house,health,president,bill,america,join,fight,care,border,communities,democrats,women,continue,rights,family,protect,law,week,party,name
0.2612153542255575,0.03001128419409824,0.34828713896741,0.19043361884141047,0.39872588430048245,0.18149834552584446,0.27418245189095064,0.041024393395399865,0.09041911735578498,0.11283269867586641,0.06660705542967427,0.18662700928065326,0.05071323325080761,0.0551049379576441,0.06500205655904011,0.06652580100363138,0.07136769809445602,0.1950061696771203,0.19921125777367454,0.043812745186987065,0,0.1456484626045244,0.0631346249243983,0.08593343466769035,0.08457725545609505,0.4938220399210711,0.10208786789646491,0.15222701088691923,0.1586328750618708,0.05476593148373383,0,"ALEXANDER, TIMOTHY C"
0.7348382167072878,0.010773327458672837,0.3438233857988227,0.1795248125299216,0.16698847579159978,0.051933973307356725,0.08929268347193008,0.07559740977368955,0.07000806167673718,0.15542316380929355,0.029223733017553998,0.3519716129651811,0.0878303107652554,0.05344433333380568,0.021389656856385775,0.09486126902015056,0.006958323764937924,0.014259771237590518,0.07691517039551209,0.14056649038771055,0.026660846685597824,0.11346045849198656,0.028904566957624774,0.08129741557167118,0.0861866196693827,0.08977772882227364,0.13092718632456338,0.07513801176860613,0.05662365223849583,0.054064034764504054,0,"ALFONSO, JOSEPH"
0.3400234621663379,0.19319726673168533,0.3626916929774271,0.22778808176919493,0.18334234960189694,0.11641600206606047,0.10007993382320099,0.02420861845459561,0.18831739149784077,0.04645319741422082,0.24565640370045874,0,0.18900651863930865,0,0.2397369369418722,0.07360701770595164,0.46793660230917566,0.14384216216512333,0.16457723088676435,0.024238156189572736,0.2988168423456457,0,0.09718939007640202,0.023770115322522194,0,0,0.11585069076270996,0.12030752533641499,0.11899543057126662,0.024238156189572736,1,"ALFORD, MARK"
0.4275506595698413,0.026028125789978877,0.322495354646966,0.36334954340286685,0.3556863541119432,0.0853205211424056,0.08898829054065711,0.17481420294942518,0.08372329051532407,0.11264969918968191,0.17739231378635598,0.3082539750429548,0.08402966684842961,0.10790772251780009,0.02842232121589037,0.0185109161401064,0.08069356559453093,0.19378855374470702,0.27873807854049976,0.09926932809305107,0.0032206014059353895,0.13044236345741897,0.10736794183408252,0.13834292525834765,0.05465906415895564,0.14055187926588592,0.14484000224330448,0.11929233159196949,0.02565028450132759,0.06530876848227044,0,"ALLAM, NIDA"
0.1142558672944481,0.4713520565061045,0.12641074679385747,0.1441272288026567,0.09585183689425741,0.2521895446707685,0.20928815440707726,0.08567359143547926,0.2196254795672287,0.0672531155351994,0.17914307710049554,0.05817072794842933,0.23056384999852206,0.11012325307511212,0.3033751379326295,0.17629329594899235,0.07276424825258597,0.12083586002401345,0.08320485689259943,0.05978475351895515,0.3492967923344156,0.039502081837646655,0.3491617737378281,0.043335442693187086,0.08546493332253544,0.09064462625117395,0.06212003035787057,0.05934903375040765,0.0995377718419812,0.12996685547598943,1,"ALLEN, RICHARD W"
0.14595007088828502,0.03287466610260128,0.15012007291366458,0.16174726352349264,0.17538190222500763,0.22871917367621555,0.3590048045346202,0.2404819060095205,0.14723057214496663,0.1589451191782847,0.25939322096276735,0.128811835979814,0.09735392240760264,0.24084898998518306,0.09173116876871798,0.18866567292363823,0.05939566483999773,0.12965847893270716,0.14272639304257054,0.3067656004391293,0.005496974369915541,0.11616058833070787,0.01966664061812511,0.12680837186059002,0.19991351008338615,0.1919169696800507,0.22846098918208071,0.2363647376102199,0.22853326446868863,0.12217118389581605,0,"ALLRED, COLIN"
0.3125088455259319,0.02561016208451527,0.16827399374473256,0.1932512539115965,0.26734177489475874,0.09876521282371879,0.2653312202578261,0.051345375880533624,0.04992657506165277,0.024631278387067742,0,0.026146895225050676,0.15032782790157723,0.027224339351609287,0.050847111175778316,0.02601952137173506,0.07443541474357676,0,0.19946331562177627,0.05140802406956203,0,0.055803347665345775,0.463802095624422,0.35290731512553175,0.0768304862535458,0.46098291752127485,0.09828561302475484,0.1786167428293572,0,0.025704012034781017,0,"ALMONORD, VALBRUN DR."
0.13268576922746886,0,0.17691435896995847,0.17777736076112094,0.3577241484147731,0.13628542000697613,0.09763431410704745,0.047234081158948865,0,0.09063607247440639,0.33551473298469814,0.4329589938495418,0.5070665320852505,0.05008889826513874,0,0.09574441032813531,0.13695053783532973,0.09355142638600734,0.1376190106227843,0,0,0.15400529107229444,0,0.18551402400882563,0.14135712752888205,0.14135712752888205,0.045207874543269036,0.09389408861031094,0.09287006337332375,0.1418751390644793,0,"ALONSO LEON, TERESA"
0.4331096828040584,0.38914477683926596,0.2922185811690033,0.18352752861628346,0.15299349940619553,0.24118892670724507,0.011519116976744556,0.12260123958440847,0.1679826048416122,0.26198949111289516,0.06785963360793423,0.03405432022474091,0.07614072472278678,0.041367209729547334,0.06070574762118056,0.03388842557638077,0.3716278793472427,0.16556112987594698,0.21648802419329982,0.050216248393483806,0.2476337005508825,0.0363397844113354,0.13423701360549806,0.027359204636820535,0.022236844390815195,0.12230264414948357,0.11734199802320341,0.04431134688737143,0.04382807964265823,0.02789791577415767,1,"ALTMAN, LARRY THOMAS III"
0.11357662288159691,0,0.05047849905848752,0.3677543435584137,0.08930991198129493,0.6610612007671492,0.19500415698286488,0.14824890917344577,0.026209531272645404,0.025860947215942103,0.05470372454844969,0.06863057071682721,0.19729081664773895,0.28583461722819553,0.13346388660142977,0.28684420317720827,0,0.01334638866014298,0,0.0944553225408091,0.016635424507441,0.01464730540746176,0,0.11909749138946814,0,0,0.06449520733803567,0,0.07949509752367898,0.2833659676224273,1,"AMATA, AUMUA"
0.2823820133646268,0.311210077771052,0.2044835269192125,0.17612658276246784,0.2067347612650421,0.1400206594017739,0.042990096102751306,0.07279297216577955,0.444912416202972,0.1696117536357024,0.0633141450033058,0.021182157482659506,0.09133783468065204,0.08822007179722957,0.16476931692168745,0.10539484603729822,0.20100572347303902,0.02059616461521093,0.22218554343942495,0.05205842091102918,0.025671809080636983,0.02260374105860332,0.42792152097209873,0.2756871091175619,0.05186834629517533,0.11411036184938572,0.13934072485619914,0.04134320940086524,0.06133846976858527,0.04164673672882334,1,"ANANTATMULA, MANGA"
0.3714567455735542,0,0.267448856812959,0.4180609888275866,0.3304806995487921,0.12209089521425119,0.03279953060738811,0.06347177034443749,0.09257683049504077,0.18269113643784923,0.0483058756591994,0.1454493934882568,0.061943736933893934,0.06730798968635064,0,0.016082315658001438,0.23003763576928354,0.2514233157615782,0.2157497798224245,0.07943651793485139,0,0.06898259496058086,0.46185694439265557,0.10906362878050367,0.031658592393876146,0.07914648098469036,0.06074901343194392,0,0.015599507785672722,0.047661910760910836,0,"ANDERSON, DAVID LEE JR"
0.21413226188707238,0.48476851330168147,0.053533065471768095,0.2958681212558674,0.13530607669027855,0.16495611446258582,0.029543470410286335,0.028585414704639007,0.1667731703326426,0.2742585073436707,0.08702095315102272,0,0.027897243120864057,0.030313110658154428,0.05661603346226792,0.028971598554768795,0.05525371824738839,0.39631223423587547,0.2776170929528853,0.05724058542656917,0.10585242658768282,0.031067292965827244,0,0.11227052966211759,0,0.3992211286013847,0.02735918239598918,0.05682340791615791,0.08430552294133933,0.1717217562797075,1,"ANDERSON, TOBY"
0.29143848842105086,0.014784987983054226,0.33769856594820175,0.3765344755962048,0.31335479060842375,0.038012058909104814,0.15317821457338593,0.06422470057888471,0.03362692947952459,0.12323886637544969,0.2857535770528275,0.1257904090378938,0.04821426227666859,0.23575301602845286,0.03424693601822328,0.1902699894724473,0.05729635545273667,0.19569677724699014,0.18232408285535298,0.14839168444009931,0,0.0483236979479244,0.039667751376092866,0.30560507950188215,0.10349491588137957,0.15277820915822699,0.0992971190379266,0.10311712934847353,0.07285179716244915,0.2621586425108421,0,"ANDREWS, ANNIE DR."
0.7081445402530518,0.2514745393527579,0.2360481800843506,0,0,0.12122598207773054,0,0,0,0,0,0,0,0,0.3744632838953781,0.3832412576818034,0.12181760487887426,0,0,0,0,0,0.12650622606054862,0.12376114636021084,0,0,0,0.12527829208541633,0,0.12619804132111656,1,"ANDREWS, JEANETTE"
0.7710405226160985,0.004190969467307024,0.2911071360897515,0.2490434091423407,0.1392016412993857,0.024243618022231662,0.06078809867801255,0.03360961198021122,0.004085111820067565,0.016123121020519562,0.021315798194741668,0.025672818280049692,0.03690054760741002,0.05346145390896341,0.012481296861879236,0.012773876939515844,0.012180967439690054,0.012481296861879236,0.2284879197570129,0.1514277908005495,0.01555714260898258,0.041093670731265984,0.02529959806866714,0.13612839828631937,0.029336786271149166,0.31851367951533377,0.09248258605088248,0.1043917802568972,0.0908628735270752,0.037856947700137374,0,"ANDREWS, NAOMI"
0.12110325076652387,0.44631109653865075,0.11828689609753494,0.16131530457622456,0.15589301219003626,0.15042351731989487,0.12978162791395134,0.24212275420594306,0.13014580477267607,0.1652079061576345,0.14497443294755163,0.1164051263234386,0.13135589107322032,0.0741564088312725,0.25466589406640716,0.12269689469803559,0.057410832041370374,0.07520834883247697,0.07667799317025795,0.11368057329972117,0.5457479667052182,0.11686236926775262,0.0558470597438865,0.062018363603526985,0.2197800861946633,0.029254004647071223,0.12018626046417077,0.04633660460360603,0.12344868829463906,0.12271479104539439,1,"ARENHOLZ, ASHLEY HINSON"
0.27813700434423005,0.44533738089220404,0.13500217169924617,0.1160471241785524,0.08715528184892475,0.15704190917599276,0.02513391200342193,0.0295300351178171,0.10472181695172872,0.18665888858786533,0.014101428608837108,0.0831498910956733,0.10340979262089539,0.02763072680641571,0.10149204425648062,0.03697109370843381,0.22328199249364275,0.008601020699701747,0.03880114871516979,0.06782803305130233,0.6818317624240856,0.018878781401092854,0.22141529742084126,0.06140147809616641,0.02599245413767728,0.029458114689367588,0.04987637876927147,0.017265049415381366,0.0648916643945254,0.01391344267719022,1,"ARMENDARIZ-JACKSON, IRENE"
0.12396816413257009,0.27042864707812214,0.11216167231042057,0.30550018343003665,0.1999359366928404,0.2213139501500422,0.166150038998108,0.1323922458268755,0.2881187684462069,0.31453009718341857,0.19511972623342877,0.08026053537951157,0.11074714772186141,0.06685428714672738,0.20914765912588573,0.17571300664215336,0.12185974535218401,0.13110748781025672,0.042859095329708156,0.044184593992956704,0.2178895251608237,0.32888450121501944,0.17400623415008462,0.12380395916456831,0.18867114912427124,0.06289038304142375,0.10257718900140313,0.08459210005921476,0.1363503352849307,0.2019867153963735,1,"ARMSTRONG, KELLY"
0.47837286272953566,0.017881956734988172,0.18463514000087344,0.18553580435316233,0.22909236891867368,0.09482206626065429,0.0648424045463691,0.24199579691452797,0.13072713854255838,0.16338540940970572,0.05456992956835384,0.12779706482839007,0.04373517345916659,0.19009034648728876,0.017751661218383327,0.045419466098946495,0.08662257203494601,0.10650996731029996,0.24372708554876202,0.2063960915379773,0,0.13637382140111365,0,0.07920413427711892,0.026822935102482258,0.5275177236821511,0.16298824274143944,0.10690009436361135,0.06167829696532194,0.08973743110346839,0,"ARRAF, HUWAIDA"
0.2287177882215529,0.4830553487382896,0.06620778080097584,0.09273982974521745,0.03651091996770155,0.280258665694219,0.06643328654701522,0.1435563057017415,0.20209224218155886,0.18295870954932195,0.1217568999231394,0.05673742264345397,0.08364196985582006,0.049986894844999595,0.1697471160032118,0.12377994580160931,0.20914903285460212,0.07638620220144532,0.04786047582294646,0.036469177303923475,0.5791974647711039,0.06753118717166444,0.11827665128905021,0.03786877521960872,0.059847565330407554,0.014961891332601888,0.08818090345991177,0.08731404560699232,0.14534056241124885,0.038614423027683684,1,"ARRINGTON, JODEY"
0.21277499271126232,0.5048790481667754,0.28047612675575484,0.20409415608274947,0.2444517168785784,0.039735890041658485,0.042699942181472494,0.10328809870425014,0.09039059179230603,0.08918840626494945,0.031443408784767785,0.0315587884809539,0.10080151821539433,0.032859242358840406,0.45005739914623905,0.12562020297683807,0.30945606081900584,0.20457154506647227,0.12037415022389497,0.03102423717751274,0.14024198002473529,0.011225590586962745,0.16586666990592577,0.05070859417791367,0.03091096213265972,0.05151827022109953,0.1384002696961496,0.08212834169033066,0.12184895359891822,0.10341412392504247,1,"ARRINGTON, KATIE"
0.18749014655635968,0,0.15624178879696637,0.29830750159466596,0.41070097147847917,0.11233634588673978,0.10347080908208475,0.13348718329791978,0.30827167365513225,0,0.16931976854944142,0.3568762622250227,0.032568395845041495,0.10616633868788627,0.13219179981237847,0.06764528565832834,0,0.2974315495778515,0.2916915124451654,0.08353128463705509,0,0.018134621596142795,0.06698821925791726,0.08191828839338074,0.13316207513678818,0.2330336314893793,0.04791036223949653,0.14926049420312199,0.2460543888854101,0.08353128463705509,0,"ASENCIO, ROBERT"
0.19583534165344324,0.037933397798619845,0.06231124507155012,0.07156023325349278,0.04499803748803349,0.11886029173319222,0.04912559071872738,0.04753251272796482,0.21260772581498477,0.01824174478595208,0.009646701778953846,0.08713889793510345,0.04638820452384078,0,0.06589974822022726,0.057809602188372756,0.8085194221733413,0.03765699898298701,0.0646279698821335,0.03807240697337879,0.09387410777703993,0,0.4293605536128267,0.03733722554162503,0.02845004834896488,0.0948334944965496,0.03639480340309416,0.02834619740097161,0.009345682949742484,0,1,"ATENCIO, RUDY A"
0.38375709974360833,0.05451154920823855,0.5116761329914777,0.2827946705938112,0.33625108640914325,0.026277873316143254,0,0.054644636271543326,0.10626933731581702,0.28835390681446116,0.08317578006256707,0.1113079847756836,0.10665821847048709,0,0.027057177477130344,0,0.4753101241889616,0.13528588738565173,0.07960502877387884,0,0.03372505063106807,0,0.027422459485549184,0.08048224488944065,0.05451154920823855,0.027255774604119275,0.05230053809480041,0,0,0,1,"ATHOLI, ADITYA"
0.17709813641019978,0.5869794242975799,0.21645327783468865,0.09886779704543858,0.3580957498421018,0.10105703139263328,0.021719052438351216,0,0.06130212838000906,0.1008113606820402,0,0.021402901171642293,0.14356173275146547,0,0.08324320620033254,0.02129863754986614,0.4874410706784454,0.08324320620033254,0.20409180491967466,0.06312111911108055,0.02593934036700197,0,0.04218351029787346,0.061902244907659894,0.04192710173554142,0.02096355086777071,0.020113260523449295,0.06266108343658672,0.26856999337248494,0.10520186518513425,1,"AUSTIN, GERALD DARRYLL"
0.0884382173744425,0.051391572919492326,0.16079675886262274,0.25045076353757173,0.37390416788056247,0.008257951830457591,0.12423521694356127,0.32627460392980867,0.058442414711000035,0.12356814993516528,0.17425600541158326,0.11368202776855742,0.20110724026756388,0.2913638456184912,0.05951996415779755,0.12183040047997472,0.06638602688631098,0.19556559651847763,0.18345267992453093,0.3524626525363667,0,0.07465322557588386,0.10341172443291588,0.32036462455582776,0.18843576737147183,0.1713052430649744,0.13148562491274307,0.09387396101753283,0.09285015529556803,0.12035310086607645,0,"AXNE, CINDY"
0.6858382359004623,0.25573083865201096,0.30862720615520806,0.20675514220100935,0.13867777625073616,0.3169999967693183,0.037849582216161234,0,0.14244083344064248,0.10540978880976344,0.0371622637769231,0,0.07148104013804307,0,0.03626678219456813,0.14846771705609,0.283152943443636,0.07253356438913626,0.03556688106849282,0.07333370840041174,0,0,0.1102691919261409,0,0.03653297695028728,0.03653297695028728,0.035051184206964243,0.10919886288864605,0.10800792112539646,0.11000056260061761,1,"BAAN, ANDY"
0.4812818615844499,0.1398367844736433,0.43752896507677264,0.21983163243719933,0,0.5842183743836592,0,0.04672606286149218,0.09086981036881446,0,0.04741516573184175,0.04758915282892152,0.045601169309475865,0.04955017545750102,0.04627262479590611,0,0.18063678549604248,0.09254524959181222,0.04537962408723101,0,0.057675883428468355,0,0,0.27527813820558905,0.04661226149121444,0.04661226149121444,0,0.1393263395544013,0,0,1,"BABBAGE, LISA NOEL DR."
0.09711871036365947,0.594927598761489,0.0671737746681978,0.12361711963554511,0.06300391915834636,0.15129274377166896,0.07414282768109888,0.025929568826849738,0.23111980977902974,0.12273017872545564,0.05350100736599341,0.00528170420583809,0.06241982550209028,0.035745769878603895,0.10099991171531142,0.1200114185411393,0.17876184555320196,0.04536436712636869,0.058758917388786344,0.05798002751548761,0.6241155064165711,0.020665962496360078,0.1682924488533959,0.04073582917974345,0.06552825725488864,0.062079401609894516,0.03805313919051225,0.08332945824000296,0.05777942663266495,0.044999424340378444,1,"BABIN, BRIAN"
0.17079697175542793,0.26217747773680455,0.15610475913130512,0.17716658834920074,0.3564951503016615,0.17731689663955494,0.19257070272472693,0.1804419138531819,0.25936952279156367,0.23145699999055436,0.08359050940077814,0.10587032634402388,0.1454721909717655,0.07695508624922949,0.16315253646380648,0.4353330844147165,0.19524226538733594,0.04078813411595162,0.04381059369644707,0.10407706609333037,0.2590409604193703,0.06394841252140245,0.03937027540082597,0.051996563857800264,0.09000122370069409,0.048913708532985926,0.1051226358920965,0.1169643822618014,0.2487308090506024,0.10407706609333037,1,"BACON, DONALD J"
0.35818753985539586,0.019569026783679243,0.23879169323693059,0.4706839772139996,0.11142491021651028,0.18866915881525503,0.05068567839044557,0.14712602645412814,0.05722422693233889,0.10351577615368744,0.1791549597953961,0.5993745271277803,0.057433632806193326,0.12481463198432512,0.0485660963989539,0.009940911520623732,0.018958992657736845,0.12627185063728014,0.12383497024412847,0.03928147727427113,0,0.12791998755943662,0.06891045959232753,0.08667663433132071,0.07827610713471697,0.12719867409391508,0.06571354620722403,0,0.06749732499489272,0.02946110795570335,0,"BAH, OMAR"
0.209245931492927,0.03184581349622234,0.3138688972393905,0.27034283464818337,0.5893167342271763,0.16886775212663724,0.04949024840513276,0.12769425345992344,0.031041435674471506,0.03062858778868749,0.11338027093486072,0.24384924217612303,0.07788757113366732,0.05077952439473749,0.04742065710034829,0.08088711251912109,0.23139802157589223,0.26871705690197367,0.12401466901433411,0.20775634333391987,0,0.12143344675500561,0.09612170738884765,0.15672657737876589,0.11146034723677821,0.09553744048866704,0.10693946918382158,0.14278305158173124,0.09415055654934854,0.04794377153859689,0,"BALDERRAMOS ROBINSON, CORINNA"
0.13221313678301938,0.31877395343422343,0.375763651909634,0.19579085855240652,0.15125670927758256,0.5074630287901268,0.16513109478181348,0.18207045273975622,0.23123512417670905,0.16042480377710366,0.15082087894980922,0.06054972283532245,0.13054573356891144,0.09456722421112101,0.13982728824312185,0.10544582403227545,0.17955620276418785,0.07359330960164308,0.028869222265111183,0.10416720166448909,0.29353401338582047,0.10095836682213087,0.12679763953684112,0.0109452561535477,0.11490689019140611,0.04077341264856346,0.08179558178113597,0.03693143439818391,0.06940444214542216,0.09300643005757954,1,"BALDERSON, WILLIAM TROY"
0.43745919337409384,0.0122644285117943,0.32924560343418646,0.21054198371905794,0.4446031074683355,0.05439222607615573,0.09656882243719873,0.14507358328843598,0.10041903742658959,0.1674982546960245,0.234542885659602,0.1527618630473329,0.09598715242009145,0.20599155952145437,0.043830232873167244,0.134573035273803,0.011882103932750068,0.1704509056178726,0.2125338151624379,0.17971683461383484,0,0.1656864266845198,0.012339432610631583,0.10381642395624487,0.08094522817784239,0.20849528470050313,0.1294367600810403,0.08064975456111279,0.07735289632136923,0.11078435010441871,0,"BALINT, REBECCA 'BECCA'"
0.5608472568524444,0.04941729952726399,0.3500024234492698,0.04237467012940381,0.28351091527620237,0.16892060044031412,0.07214297529921887,0.08781727366956518,0.05473760470129352,0.07561344030362473,0.34730978167342635,0.24309162293167547,0.05713542749183289,0.11222747936637269,0.024528612067910394,0.03195003515535826,0.09575358338044342,0.0445974764871098,0.30178394714669876,0.11497809086442626,0.016676375285082,0.05383899440194884,0.054239470905309284,0.2365703997900297,0.05615602219007272,0.17969927100823269,0.06680910510477642,0.1141401142200365,0.01770906389201863,0.013526834219344265,0,"BANYAI, CINDY LYN"
0.5315410218012643,0.0629198447522221,0.3838907379675798,0.47478570632092315,0.17913098412743295,0.06066236360864272,0.16296850378618027,0.1261469204484659,0.09199587476806906,0.27231701742920844,0.03200182496305905,0.06423850746760881,0.12311003163889879,0,0.18738415227836522,0.03196278570658804,0,0.12492276818557682,0.06125596165337186,0.15787604559085724,0,0,0.12660927224530877,0.1548274456607749,0.03145992237611105,0.09437976712833317,0.060367789673553746,0.03134508451283295,0.09300968873228871,0.12630083647268578,0,"BARKLEY, MICHAEL JAMES MR."
0.14328558929753038,0.4418806331332073,0.12254688558341413,0.13640641330257333,0.18298493436984375,0.33694826196646543,0.28716889723599565,0.12483403000838104,0.25451600106748723,0.12363370563055327,0.06742381548356507,0.09227894061372817,0.19060304124628064,0.05764890644151654,0.2432574101421902,0.3183419421522707,0.1225939016287724,0.06779304872815137,0.08994993177847889,0.022174996539479328,0.3032048882542182,0.0853423945649618,0.10306242033491447,0.04151660951752138,0.14662402826692786,0.03414532165120238,0.10791652348270729,0.06003649641145005,0.11084589218273708,0.1491772494474064,1,"BARR, GARLAND ANDY"
0.1695779532684098,0.15055025936978222,0.36741889874822126,0.2840086125178966,0.17144489931753654,0.08708922863268187,0.2807566426733557,0.06036712794509912,0.08804855041727462,0.1447958563301903,0.18377221625263823,0.09222327867013354,0.2651122637145949,0.19204711022273047,0.17934394363742195,0.21413936973812114,0.0875142528107502,0.17934394363742195,0.1465690347962099,0.18132235161541874,0,0.22962939109470556,0.1817651539053815,0.2667315022689479,0.15055025936978222,0.15055025936978222,0.14444387821877147,0.060000282860940606,0.059345909355799344,0.18132235161541874,0,"BARRAGAN, NANETTE"
0.22130697087118067,0.47153990795859574,0.4573677398004401,0.1779092185782279,0.20882719265168112,0.18184867089367723,0.03256890988976217,0.3623965465667255,0.12256786990293538,0.16628937861635476,0.17587616352958368,0.016047411866086467,0.09226229533208755,0.016708683099736287,0.07801734471868078,0.06387694943002356,0.2893322413375971,0.20284509626857003,0.12241874036696987,0.015775596459260865,0.09724365754568928,0.017124390788743882,0.07907060803095467,0.015470968343686284,0.12574397545562555,0.031435993863906386,0.07540234218745454,0.031321243346654766,0.04646947264072533,0.06310238583704346,1,"BARRETT, THOMAS MORE"
0.512381534587376,0.11940840482759539,0.576429226410798,0.27353051581787113,0.09712922462397193,0.23024837712504947,0.03534621213183274,0.10259994354029468,0.21615717751376237,0.11484432044428641,0,0.017415849222631882,0.05006496492538244,0,0.033868098449996345,0.1039860504633144,0.11568603259751954,0.23707668914997446,0.11625071066233304,0,0.042214430384305765,0.01858466714102736,0.05148799565564208,0.134321997466105,0.034116687093598684,0.13646674837439474,0.08183225018018163,0.08498037816669604,0.15129642132693466,0.06848341941349465,1,"BARRY, CHARITY"
